千代田,7728
中央,22646
港,34987
新宿,50018
文京,23900
台東,23259
墨田,30067
江東,56530
品川,48303
目黒,35600
大田,81304
世田谷,106596
渋谷,32241
中野,41305
杉並,59759
豊島,35357
北,39657
荒川,24927
板橋,62005
練馬,76849
足立,75469
葛飾,50973
江戸川,80715
八王子,47257
立川,15388
武蔵野,13570
三鷹,16992
青梅,8521
府中,22836
昭島,9984
調布,21594
町田,33741
小金井,10188
小平,15410
日野,15338
東村山,10838
国分寺,11025
国立,5793
福生,4859
狛江,7676
東大和,6371
清瀬,4846
東久留米,9311
武蔵村山,6302
多摩,10366
稲城,7817
羽村,4155
あきる野,5672
西東京,18683
瑞穂,2425
日の出,1321
檜原,71
奥多摩,213
大島,265
利島,3
新島,44
神津島,93
三宅,19
御蔵島,13
八丈,167
青ヶ島,0
小笠原,76
都外,119432
調査中,1168
