千代田,7870
中央,22892
港,35432
新宿,50531
文京,24203
台東,23486
墨田,30424
江東,57243
品川,48844
目黒,35998
大田,82104
世田谷,107743
渋谷,32526
中野,41718
杉並,60320
豊島,35676
北,40045
荒川,25195
板橋,62534
練馬,77557
足立,76195
葛飾,51369
江戸川,81332
八王子,47649
立川,15560
武蔵野,13733
三鷹,17186
青梅,8609
府中,23005
昭島,10049
調布,21843
町田,34204
小金井,10280
小平,15585
日野,15472
東村山,10925
国分寺,11118
国立,5861
福生,4898
狛江,7768
東大和,6443
清瀬,4875
東久留米,9389
武蔵村山,6357
多摩,10510
稲城,7885
羽村,4188
あきる野,5721
西東京,18899
瑞穂,2445
日の出,1353
檜原,71
奥多摩,213
大島,267
利島,5
新島,44
神津島,93
三宅,19
御蔵島,13
八丈,168
青ヶ島,0
小笠原,76
都外,120274
調査中,1173
