千代田,7749
中央,22660
港,35026
新宿,50067
文京,23937
台東,23276
墨田,30131
江東,56613
品川,48340
目黒,35645
大田,81382
世田谷,106732
渋谷,32269
中野,41349
杉並,59814
豊島,35380
北,39712
荒川,24958
板橋,62056
練馬,76921
足立,75576
葛飾,51019
江戸川,80771
八王子,47304
立川,15405
武蔵野,13586
三鷹,17014
青梅,8534
府中,22848
昭島,9993
調布,21613
町田,33787
小金井,10200
小平,15422
日野,15353
東村山,10847
国分寺,11037
国立,5802
福生,4864
狛江,7688
東大和,6380
清瀬,4851
東久留米,9319
武蔵村山,6307
多摩,10380
稲城,7828
羽村,4161
あきる野,5676
西東京,18713
瑞穂,2428
日の出,1325
檜原,71
奥多摩,213
大島,265
利島,3
新島,44
神津島,93
三宅,19
御蔵島,13
八丈,167
青ヶ島,0
小笠原,76
都外,119539
調査中,1168
