千代田,1679
中央,5214
港,9389
新宿,16284
文京,4828
台東,5916
墨田,6540
江東,11929
品川,10113
目黒,9338
大田,17165
世田谷,25389
渋谷,9121
中野,11069
杉並,14283
豊島,9496
北,8227
荒川,5181
板橋,13073
練馬,15632
足立,15670
葛飾,11017
江戸川,16008
八王子,8596
立川,2933
武蔵野,2855
三鷹,3356
青梅,1433
府中,3795
昭島,1615
調布,4204
町田,6220
小金井,1941
小平,2615
日野,2530
東村山,1851
国分寺,1857
国立,999
福生,951
狛江,1335
東大和,1032
清瀬,883
東久留米,1601
武蔵村山,936
多摩,1888
稲城,1310
羽村,685
あきる野,992
西東京,3670
瑞穂,361
日の出,151
檜原,12
奥多摩,49
大島,64
利島,1
新島,14
神津島,1
三宅,12
御蔵島,2
八丈,14
青ヶ島,0
小笠原,10
都外,25128
調査中,202
