千代田,1647
中央,5124
港,9283
新宿,15993
文京,4717
台東,5772
墨田,6382
江東,11675
品川,9865
目黒,9140
大田,16685
世田谷,24751
渋谷,8947
中野,10840
杉並,13940
豊島,9240
北,7991
荒川,5042
板橋,12710
練馬,15200
足立,15316
葛飾,10734
江戸川,15559
八王子,8346
立川,2858
武蔵野,2768
三鷹,3259
青梅,1385
府中,3686
昭島,1588
調布,4096
町田,6029
小金井,1899
小平,2533
日野,2461
東村山,1781
国分寺,1796
国立,964
福生,925
狛江,1289
東大和,995
清瀬,846
東久留米,1573
武蔵村山,901
多摩,1824
稲城,1263
羽村,661
あきる野,965
西東京,3576
瑞穂,355
日の出,148
檜原,12
奥多摩,47
大島,64
利島,1
新島,14
神津島,1
三宅,11
御蔵島,2
八丈,14
青ヶ島,0
小笠原,10
都外,24373
調査中,216
