千代田,1556
中央,4775
港,8866
新宿,15105
文京,4456
台東,5452
墨田,5943
江東,10851
品川,9215
目黒,8556
大田,15193
世田谷,23035
渋谷,8461
中野,10139
杉並,12994
豊島,8539
北,7323
荒川,4672
板橋,11803
練馬,14142
足立,14236
葛飾,9798
江戸川,14191
八王子,7488
立川,2652
武蔵野,2567
三鷹,3019
青梅,1246
府中,3443
昭島,1448
調布,3810
町田,5535
小金井,1803
小平,2307
日野,2239
東村山,1624
国分寺,1644
国立,872
福生,830
狛江,1180
東大和,896
清瀬,759
東久留米,1422
武蔵村山,800
多摩,1702
稲城,1166
羽村,583
あきる野,890
西東京,3348
瑞穂,323
日の出,142
檜原,11
奥多摩,40
大島,60
利島,0
新島,8
神津島,1
三宅,11
御蔵島,2
八丈,12
青ヶ島,0
小笠原,10
都外,22422
調査中,254
