千代田,7028
中央,21024
港,32455
新宿,46736
文京,21974
台東,21707
墨田,27624
江東,52072
品川,44796
目黒,33054
大田,75855
世田谷,98301
渋谷,30110
中野,38318
杉並,55503
豊島,32839
北,36647
荒川,23116
板橋,57613
練馬,71487
足立,69623
葛飾,47857
江戸川,75819
八王子,44179
立川,14204
武蔵野,12545
三鷹,15754
青梅,7787
府中,21343
昭島,9232
調布,19802
町田,31044
小金井,9460
小平,14156
日野,14375
東村山,10001
国分寺,10169
国立,5323
福生,4462
狛江,7042
東大和,5808
清瀬,4510
東久留米,8540
武蔵村山,5844
多摩,9599
稲城,7361
羽村,3901
あきる野,5273
西東京,17172
瑞穂,2182
日の出,1229
檜原,70
奥多摩,187
大島,208
利島,1
新島,32
神津島,73
三宅,18
御蔵島,13
八丈,122
青ヶ島,0
小笠原,66
都外,109796
調査中,1124
