千代田,6988
中央,20906
港,32274
新宿,46550
文京,21804
台東,21584
墨田,27462
江東,51738
品川,44561
目黒,32886
大田,75535
世田谷,97747
渋谷,29922
中野,38078
杉並,55254
豊島,32678
北,36443
荒川,23037
板橋,57289
練馬,71144
足立,69297
葛飾,47663
江戸川,75495
八王子,43961
立川,14097
武蔵野,12491
三鷹,15674
青梅,7750
府中,21246
昭島,9154
調布,19678
町田,30895
小金井,9407
小平,14066
日野,14310
東村山,9933
国分寺,10097
国立,5297
福生,4434
狛江,6996
東大和,5769
清瀬,4490
東久留米,8505
武蔵村山,5813
多摩,9560
稲城,7331
羽村,3878
あきる野,5228
西東京,17073
瑞穂,2166
日の出,1220
檜原,70
奥多摩,185
大島,208
利島,1
新島,31
神津島,68
三宅,18
御蔵島,13
八丈,122
青ヶ島,0
小笠原,61
都外,108812
調査中,1122
