千代田,6971
中央,20840
港,32201
新宿,46469
文京,21738
台東,21530
墨田,27383
江東,51625
品川,44433
目黒,32823
大田,75367
世田谷,97525
渋谷,29883
中野,38011
杉並,55128
豊島,32618
北,36340
荒川,22969
板橋,57138
練馬,71001
足立,69094
葛飾,47593
江戸川,75292
八王子,43842
立川,14055
武蔵野,12468
三鷹,15661
青梅,7744
府中,21211
昭島,9116
調布,19628
町田,30835
小金井,9389
小平,14038
日野,14290
東村山,9913
国分寺,10064
国立,5281
福生,4427
狛江,6988
東大和,5751
清瀬,4485
東久留米,8478
武蔵村山,5802
多摩,9540
稲城,7324
羽村,3874
あきる野,5219
西東京,17025
瑞穂,2158
日の出,1219
檜原,70
奥多摩,185
大島,208
利島,1
新島,31
神津島,65
三宅,18
御蔵島,13
八丈,122
青ヶ島,0
小笠原,54
都外,108522
調査中,1122
