千代田,15061
中央,41231
港,61907
新宿,86183
文京,48857
台東,45274
墨田,60269
江東,116007
品川,93183
目黒,65078
大田,158690
世田谷,203178
渋谷,56037
中野,76005
杉並,115201
豊島,65157
北,74557
荒川,48748
板橋,118827
練馬,147478
足立,143907
葛飾,95716
江戸川,153978
八王子,93012
立川,32392
武蔵野,27578
三鷹,34565
青梅,18049
府中,46738
昭島,19949
調布,45202
町田,70332
小金井,22328
小平,32486
日野,31430
東村山,21945
国分寺,22001
国立,12400
福生,9380
狛江,15318
東大和,13926
清瀬,10809
東久留米,18603
武蔵村山,12901
多摩,22380
稲城,15969
羽村,8828
あきる野,12364
西東京,37501
瑞穂,4771
日の出,2556
檜原,168
奥多摩,529
大島,1112
利島,31
新島,187
神津島,348
三宅,232
御蔵島,62
八丈,651
青ヶ島,7
小笠原,363
都外,273212
調査中,2066
