千代田,14846
中央,40536
港,60945
新宿,84951
文京,47913
台東,44586
墨田,59153
江東,113910
品川,91549
目黒,63956
大田,155775
世田谷,199257
渋谷,55227
中野,74670
杉並,113071
豊島,64055
北,73196
荒川,47983
板橋,116570
練馬,144321
足立,140833
葛飾,93410
江戸川,151084
八王子,90820
立川,31514
武蔵野,26856
三鷹,33899
青梅,17611
府中,45754
昭島,19443
調布,44119
町田,68581
小金井,21780
小平,31505
日野,30679
東村山,21470
国分寺,21376
国立,11995
福生,9175
狛江,14937
東大和,13536
清瀬,10514
東久留米,18030
武蔵村山,12501
多摩,21805
稲城,15602
羽村,8545
あきる野,12020
西東京,36492
瑞穂,4661
日の出,2489
檜原,167
奥多摩,505
大島,1101
利島,31
新島,185
神津島,347
三宅,186
御蔵島,62
八丈,611
青ヶ島,7
小笠原,359
都外,269798
調査中,2044
