千代田,15107
中央,41366
港,62079
新宿,86699
文京,49067
台東,45563
墨田,60518
江東,116579
品川,93541
目黒,65371
大田,159406
世田谷,204209
渋谷,56180
中野,76381
杉並,115766
豊島,65459
北,74818
荒川,48972
板橋,119359
練馬,148069
足立,144795
葛飾,96314
江戸川,154773
八王子,93717
立川,32609
武蔵野,27773
三鷹,34774
青梅,18178
府中,47027
昭島,20077
調布,45483
町田,70740
小金井,22450
小平,32850
日野,31610
東村山,22123
国分寺,22171
国立,12491
福生,9432
狛江,15417
東大和,14070
清瀬,10908
東久留米,18784
武蔵村山,13005
多摩,22551
稲城,16104
羽村,8898
あきる野,12436
西東京,37934
瑞穂,4807
日の出,2570
檜原,168
奥多摩,531
大島,1117
利島,31
新島,187
神津島,349
三宅,242
御蔵島,62
八丈,658
青ヶ島,7
小笠原,363
都外,274138
調査中,2072
