千代田,15222
中央,41724
港,62472
新宿,87272
文京,49434
台東,45900
墨田,60928
江東,117370
品川,94192
目黒,65813
大田,160478
世田谷,205724
渋谷,56494
中野,76884
杉並,116725
豊島,65919
北,75309
荒川,49345
板橋,120208
練馬,149551
足立,145868
葛飾,97110
江戸川,155871
八王子,94696
立川,32953
武蔵野,28029
三鷹,35045
青梅,18380
府中,47416
昭島,20275
調布,45844
町田,71358
小金井,22620
小平,33169
日野,31884
東村山,22308
国分寺,22374
国立,12614
福生,9509
狛江,15580
東大和,14250
清瀬,11023
東久留米,18976
武蔵村山,13173
多摩,22771
稲城,16258
羽村,8983
あきる野,12562
西東京,38329
瑞穂,4839
日の出,2593
檜原,172
奥多摩,536
大島,1128
利島,31
新島,191
神津島,349
三宅,259
御蔵島,62
八丈,674
青ヶ島,7
小笠原,366
都外,275586
調査中,2092
