千代田,14967
中央,40958
港,61470
新宿,85624
文京,48432
台東,45001
墨田,59764
江東,115004
品川,92457
目黒,64508
大田,157267
世田谷,201373
渋谷,55692
中野,75401
杉並,114234
豊島,64591
北,73964
荒川,48422
板橋,117561
練馬,145933
足立,142328
葛飾,94597
江戸川,152594
八王子,91946
立川,32001
武蔵野,27218
三鷹,34219
青梅,17850
府中,46281
昭島,19723
調布,44690
町田,69479
小金井,22067
小平,32159
日野,31167
東村山,21769
国分寺,21702
国立,12215
福生,9290
狛江,15120
東大和,13746
清瀬,10696
東久留米,18426
武蔵村山,12719
多摩,22127
稲城,15785
羽村,8674
あきる野,12198
西東京,37134
瑞穂,4706
日の出,2522
檜原,168
奥多摩,511
大島,1109
利島,31
新島,187
神津島,348
三宅,192
御蔵島,62
八丈,626
青ヶ島,7
小笠原,361
都外,271724
調査中,2059
