千代田,14541
中央,39664
港,59813
新宿,83401
文京,46800
台東,43534
墨田,57757
江東,111218
品川,89659
目黒,62467
大田,152050
世田谷,194304
渋谷,54206
中野,73097
杉並,110434
豊島,62833
北,71345
荒川,46972
板橋,113702
練馬,140706
足立,137316
葛飾,90998
江戸川,147800
八王子,87982
立川,30567
武蔵野,26038
三鷹,32949
青梅,17000
府中,44492
昭島,18926
調布,42942
町田,66641
小金井,20962
小平,30430
日野,29893
東村山,21009
国分寺,20709
国立,11657
福生,8933
狛江,14574
東大和,13161
清瀬,10247
東久留米,17530
武蔵村山,12159
多摩,21244
稲城,15171
羽村,8252
あきる野,11624
西東京,35485
瑞穂,4536
日の出,2431
檜原,162
奥多摩,498
大島,1080
利島,31
新島,179
神津島,328
三宅,182
御蔵島,59
八丈,553
青ヶ島,7
小笠原,351
都外,264877
調査中,2015
