千代田,14642
中央,39844
港,60139
新宿,83867
文京,47098
台東,43854
墨田,58186
江東,112102
品川,90282
目黒,62941
大田,153187
世田谷,195763
渋谷,54533
中野,73564
杉並,111291
豊島,63174
北,71741
荒川,47310
板橋,114570
練馬,141811
足立,138644
葛飾,91701
江戸川,148840
八王子,88827
立川,30822
武蔵野,26246
三鷹,33246
青梅,17201
府中,44865
昭島,19061
調布,43307
町田,67178
小金井,21196
小平,30770
日野,30139
東村山,21145
国分寺,20901
国立,11741
福生,9021
狛江,14680
東大和,13284
清瀬,10357
東久留米,17673
武蔵村山,12281
多摩,21436
稲城,15327
羽村,8334
あきる野,11757
西東京,35804
瑞穂,4579
日の出,2449
檜原,163
奥多摩,500
大島,1083
利島,31
新島,181
神津島,339
三宅,183
御蔵島,61
八丈,568
青ヶ島,7
小笠原,351
都外,266472
調査中,2029
