千代田,15263
中央,41853
港,62665
新宿,87541
文京,49592
台東,46064
墨田,61113
江東,117758
品川,94527
目黒,66019
大田,161045
世田谷,206431
渋谷,56666
中野,77137
杉並,117162
豊島,66159
北,75785
荒川,49507
板橋,120755
練馬,150212
足立,146567
葛飾,97494
江戸川,156414
八王子,95060
立川,33110
武蔵野,28137
三鷹,35255
青梅,18499
府中,47626
昭島,20362
調布,46083
町田,71673
小金井,22751
小平,33395
日野,32010
東村山,22416
国分寺,22478
国立,12665
福生,9584
狛江,15666
東大和,14313
清瀬,11117
東久留米,19084
武蔵村山,13255
多摩,22902
稲城,16341
羽村,9032
あきる野,12626
西東京,38543
瑞穂,4868
日の出,2610
檜原,172
奥多摩,541
大島,1131
利島,31
新島,193
神津島,349
三宅,259
御蔵島,62
八丈,676
青ヶ島,7
小笠原,366
都外,276417
調査中,2097
