千代田,14877
中央,40656
港,61074
新宿,85100
文京,48070
台東,44710
墨田,59318
江東,114246
品川,91827
目黒,64148
大田,156262
世田谷,199835
渋谷,55347
中野,74892
杉並,113374
豊島,64208
北,73485
荒川,48118
板橋,116835
練馬,144771
足立,141452
葛飾,93767
江戸川,151563
八王子,91228
立川,31642
武蔵野,26951
三鷹,33969
青梅,17686
府中,45906
昭島,19532
調布,44275
町田,68855
小金井,21888
小平,31756
日野,30848
東村山,21596
国分寺,21448
国立,12059
福生,9215
狛江,14974
東大和,13588
清瀬,10585
東久留米,18193
武蔵村山,12548
多摩,21922
稲城,15688
羽村,8577
あきる野,12078
西東京,36753
瑞穂,4676
日の出,2493
檜原,168
奥多摩,507
大島,1106
利島,31
新島,185
神津島,347
三宅,186
御蔵島,62
八丈,616
青ヶ島,7
小笠原,360
都外,270407
調査中,2051
