千代田,13668
中央,37080
港,56691
新宿,78917
文京,43863
台東,40570
墨田,53686
江東,103465
品川,84193
目黒,59045
大田,142126
世田谷,182405
渋谷,51416
中野,68496
杉並,102702
豊島,59114
北,66231
荒川,44140
板橋,105411
練馬,130852
足立,126781
葛飾,84407
江戸川,137584
八王子,80279
立川,27990
武蔵野,24145
三鷹,30632
青梅,15261
府中,40904
昭島,17440
調布,39529
町田,60962
小金井,19230
小平,27506
日野,27401
東村山,19245
国分寺,19001
国立,10689
福生,8226
狛江,13389
東大和,11981
清瀬,9190
東久留米,16117
武蔵村山,11051
多摩,19370
稲城,13904
羽村,7366
あきる野,10536
西東京,32657
瑞穂,4047
日の出,2208
檜原,145
奥多摩,438
大島,900
利島,28
新島,163
神津島,282
三宅,162
御蔵島,53
八丈,459
青ヶ島,5
小笠原,333
都外,226736
調査中,1930
