千代田,13169
中央,35891
港,55117
新宿,76713
文京,42328
台東,39081
墨田,51533
江東,99605
品川,81513
目黒,57305
大田,137231
世田谷,176517
渋谷,50038
中野,66427
杉並,98959
豊島,57386
北,64036
荒川,42526
板橋,101639
練馬,125882
足立,121913
葛飾,81183
江戸川,132232
八王子,77000
立川,26805
武蔵野,23176
三鷹,29465
青梅,14508
府中,39116
昭島,16628
調布,37869
町田,58287
小金井,18407
小平,26450
日野,26315
東村山,18417
国分寺,18310
国立,10203
福生,7872
狛江,12875
東大和,11446
清瀬,8781
東久留米,15529
武蔵村山,10587
多摩,18491
稲城,13314
羽村,7026
あきる野,10032
西東京,31426
瑞穂,3868
日の出,2103
檜原,138
奥多摩,397
大島,827
利島,28
新島,153
神津島,259
三宅,154
御蔵島,53
八丈,434
青ヶ島,4
小笠原,322
都外,207733
調査中,1879
