千代田,12766
中央,34672
港,53902
新宿,74548
文京,41017
台東,37778
墨田,50016
江東,96421
品川,78912
目黒,55802
大田,133057
世田谷,171244
渋谷,48754
中野,64599
杉並,95950
豊島,55957
北,61921
荒川,41306
板橋,98270
練馬,122135
足立,117621
葛飾,78806
江戸川,128442
八王子,74132
立川,25848
武蔵野,22472
三鷹,28533
青梅,13809
府中,37892
昭島,16097
調布,36690
町田,56330
小金井,17775
小平,25337
日野,25280
東村山,17558
国分寺,17714
国立,9804
福生,7482
狛江,12537
東大和,10963
清瀬,8349
東久留米,14903
武蔵村山,10169
多摩,17758
稲城,12913
羽村,6740
あきる野,9565
西東京,30198
瑞穂,3721
日の出,1995
檜原,137
奥多摩,382
大島,761
利島,28
新島,142
神津島,233
三宅,145
御蔵島,50
八丈,406
青ヶ島,4
小笠原,316
都外,190859
調査中,1829
