千代田,13886
中央,37723
港,57415
新宿,79940
文京,44585
台東,41280
墨田,54707
江東,105513
品川,85457
目黒,59841
大田,144725
世田谷,185271
渋谷,52104
中野,69651
杉並,104487
豊島,60081
北,67958
荒川,44884
板橋,107548
練馬,133339
足立,129553
葛飾,86018
江戸川,140235
八王子,82094
立川,28602
武蔵野,24606
三鷹,31222
青梅,15727
府中,41742
昭島,17749
調布,40417
町田,62372
小金井,19624
小平,28276
日野,28022
東村山,19737
国分寺,19418
国立,10935
福生,8416
狛江,13632
東大和,12305
清瀬,9502
東久留米,16517
武蔵村山,11320
多摩,19902
稲城,14198
羽村,7592
あきる野,10800
西東京,33433
瑞穂,4162
日の出,2252
檜原,147
奥多摩,456
大島,930
利島,29
新島,164
神津島,290
三宅,168
御蔵島,54
八丈,486
青ヶ島,5
小笠原,338
都外,240570
調査中,1956
