千代田,11922
中央,32013
港,50698
新宿,70339
文京,38160
台東,35169
墨田,46544
江東,89291
品川,73289
目黒,52383
大田,123475
世田谷,160446
渋谷,46125
中野,60609
杉並,89273
豊島,52190
北,56876
荒川,38435
板橋,91004
練馬,113212
足立,109407
葛飾,73398
江戸川,118595
八王子,68348
立川,23607
武蔵野,20839
三鷹,26367
青梅,12414
府中,34922
昭島,14842
調布,34035
町田,51442
小金井,16368
小平,23293
日野,22927
東村山,16036
国分寺,16352
国立,8993
福生,6799
狛江,11520
東大和,9971
清瀬,7597
東久留米,13842
武蔵村山,9325
多摩,15943
稲城,11749
羽村,5986
あきる野,8623
西東京,28047
瑞穂,3363
日の出,1791
檜原,125
奥多摩,355
大島,570
利島,28
新島,122
神津島,204
三宅,121
御蔵島,48
八丈,330
青ヶ島,4
小笠原,284
都外,169506
調査中,1688
