千代田,1881
中央,5743
港,10207
新宿,18707
文京,5396
台東,6673
墨田,7338
江東,13321
品川,12169
目黒,10367
大田,19582
世田谷,28221
渋谷,10024
中野,12243
杉並,15759
豊島,10831
北,9559
荒川,5841
板橋,14648
練馬,17770
足立,17979
葛飾,12476
江戸川,18408
八王子,9910
立川,3284
武蔵野,3209
三鷹,3768
青梅,1681
府中,4415
昭島,1870
調布,4653
町田,7212
小金井,2199
小平,2972
日野,2860
東村山,2134
国分寺,2115
国立,1116
福生,1151
狛江,1484
東大和,1217
清瀬,1046
東久留米,1857
武蔵村山,1068
多摩,2132
稲城,1511
羽村,852
あきる野,1150
西東京,4120
瑞穂,414
日の出,168
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29575
調査中,187
