千代田,1869
中央,5733
港,10157
新宿,18636
文京,5383
台東,6635
墨田,7313
江東,13286
品川,12127
目黒,10340
大田,19542
世田谷,28112
渋谷,9976
中野,12185
杉並,15693
豊島,10794
北,9538
荒川,5806
板橋,14608
練馬,17730
足立,17913
葛飾,12453
江戸川,18362
八王子,9883
立川,3269
武蔵野,3201
三鷹,3754
青梅,1679
府中,4400
昭島,1866
調布,4639
町田,7190
小金井,2187
小平,2964
日野,2850
東村山,2129
国分寺,2110
国立,1114
福生,1151
狛江,1480
東大和,1212
清瀬,1046
東久留米,1849
武蔵村山,1065
多摩,2127
稲城,1505
羽村,852
あきる野,1147
西東京,4105
瑞穂,413
日の出,168
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29516
調査中,187
