千代田,2667
中央,8065
港,12838
新宿,24149
文京,7668
台東,8910
墨田,9821
江東,17794
品川,16428
目黒,13737
大田,26069
世田谷,37066
渋谷,13558
中野,16445
杉並,21036
豊島,14090
北,12559
荒川,8775
板橋,20624
練馬,23378
足立,24120
葛飾,16447
江戸川,24731
八王子,13220
立川,4531
武蔵野,4264
三鷹,5017
青梅,2180
府中,5932
昭島,2691
調布,6408
町田,9715
小金井,2969
小平,4224
日野,3942
東村山,2852
国分寺,2827
国立,1551
福生,1687
狛江,2004
東大和,1611
清瀬,1568
東久留米武蔵村山,2427
多摩,2889
稲城,2010
羽村,1146
あきる野,1593
西東京,5665
瑞穂,538
日の出,282
檜原,37
奥多摩,63
大島,74
利島,1
新島,16
神津島,2
三宅,15
御蔵島,2
八丈,24
青ヶ島,0
小笠原,16
都外,36192
調査中,415
