千代田,5208
中央,15740
港,25026
新宿,37458
文京,15978
台東,16866
墨田,21003
江東,37937
品川,33181
目黒,25556
大田,56538
世田谷,72034
渋谷,23219
中野,29617
杉並,41628
豊島,25272
北,26042
荒川,17679
板橋,43405
練馬,51835
足立,51382
葛飾,35871
江戸川,57380
八王子,32189
立川,10284
武蔵野,9289
三鷹,11698
青梅,5466
府中,15303
昭島,6427
調布,14127
町田,22205
小金井,6657
小平,9997
日野,10357
東村山,6986
国分寺,6862
国立,3757
福生,3304
狛江,5088
東大和,4286
清瀬,3163
東久留米武蔵村山,5895
多摩,6958
稲城,4996
羽村,2724
あきる野,3583
西東京,11969
瑞穂,1549
日の出,774
檜原,62
奥多摩,151
大島,143
利島,1
新島,22
神津島,26
三宅,16
御蔵島,2
八丈,116
青ヶ島,0
小笠原,22
都外,78183
調査中,1003
