千代田,5106
中央,15346
港,24515
新宿,36764
文京,15449
台東,16538
墨田,20439
江東,36750
品川,32323
目黒,24972
大田,54879
世田谷,70036
渋谷,22717
中野,28938
杉並,40473
豊島,24705
北,25276
荒川,17254
板橋,42187
練馬,50054
足立,49678
葛飾,34650
江戸川,55281
八王子,30734
立川,9862
武蔵野,8988
三鷹,11360
青梅,5272
府中,14762
昭島,6187
調布,13675
町田,21357
小金井,6437
小平,9663
日野,9883
東村山,6619
国分寺,6526
国立,3603
福生,3229
狛江,4906
東大和,4143
清瀬,3036
東久留米武蔵村山,5646
多摩,6707
稲城,4814
羽村,2598
あきる野,3427
西東京,11377
瑞穂,1462
日の出,707
檜原,62
奥多摩,143
大島,134
利島,1
新島,21
神津島,26
三宅,16
御蔵島,2
八丈,115
青ヶ島,0
小笠原,22
都外,74469
調査中,984
