千代田,5130
中央,15474
港,24718
新宿,36954
文京,15602
台東,16667
墨田,20647
江東,37137
品川,32567
目黒,25139
大田,55303
世田谷,70651
渋谷,22869
中野,29154
杉並,40891
豊島,24863
北,25538
荒川,17384
板橋,42499
練馬,50626
足立,50221
葛飾,35006
江戸川,56129
八王子,31210
立川,9977
武蔵野,9077
三鷹,11474
青梅,5313
府中,14962
昭島,6243
調布,13794
町田,21610
小金井,6501
小平,9777
日野,10061
東村山,6724
国分寺,6620
国立,3650
福生,3242
狛江,4956
東大和,4190
清瀬,3080
東久留米武蔵村山,5731
多摩,6786
稲城,4857
羽村,2616
あきる野,3455
西東京,11535
瑞穂,1485
日の出,717
檜原,62
奥多摩,144
大島,136
利島,1
新島,22
神津島,26
三宅,16
御蔵島,2
八丈,115
青ヶ島,0
小笠原,22
都外,75706
調査中,988
