千代田,5531
中央,16738
港,26478
新宿,39194
文京,17200
台東,17812
墨田,22475
江東,41214
品川,35560
目黒,26955
大田,60867
世田谷,77748
渋谷,24629
中野,31403
杉並,44542
豊島,26881
北,28138
荒川,18799
板橋,46420
練馬,56741
足立,55544
葛飾,38647
江戸川,62055
八王子,35749
立川,11326
武蔵野,10028
三鷹,12724
青梅,6021
府中,16867
昭島,7090
調布,15388
町田,24475
小金井,7288
小平,10801
日野,11307
東村山,7772
国分寺,7634
国立,4119
福生,3618
狛江,5601
東大和,4637
清瀬,3559
東久留米武蔵村山,6477
多摩,7634
稲城,5537
羽村,2998
あきる野,3979
西東京,13388
瑞穂,1703
日の出,886
檜原,65
奥多摩,157
大島,160
利島,1
新島,22
神津島,27
三宅,16
御蔵島,2
八丈,118
青ヶ島,0
小笠原,22
都外,85122
調査中,1027
