千代田,5307
中央,16065
港,25517
新宿,38029
文京,16389
台東,17194
墨田,21546
江東,38973
品川,33970
目黒,26056
大田,57952
世田谷,73857
渋谷,23703
中野,30111
杉並,42513
豊島,25839
北,26798
荒川,18077
板橋,44465
練馬,53581
足立,52788
葛飾,36850
江戸川,59081
八王子,33517
立川,10671
武蔵野,9556
三鷹,12056
青梅,5670
府中,15830
昭島,6676
調布,14548
町田,23055
小金井,6890
小平,10290
日野,10672
東村山,7246
国分寺,7132
国立,3892
福生,3407
狛江,5292
東大和,4428
清瀬,3296
東久留米武蔵村山,6083
多摩,7170
稲城,5170
羽村,2825
あきる野,3729
西東京,12465
瑞穂,1625
日の出,817
檜原,62
奥多摩,154
大島,148
利島,1
新島,22
神津島,27
三宅,16
御蔵島,2
八丈,116
青ヶ島,0
小笠原,22
都外,80457
調査中,1011
