千代田,1821
中央,5573
港,9860
新宿,17621
文京,5197
台東,6444
墨田,7087
江東,13009
品川,11331
目黒,10087
大田,19010
世田谷,27464
渋谷,9746
中野,11880
杉並,15382
豊島,10504
北,9213
荒川,5633
板橋,14318
練馬,17173
足立,17354
葛飾,12136
江戸川,17865
八王子,9592
立川,3202
武蔵野,3099
三鷹,3674
青梅,1645
府中,4293
昭島,1823
調布,4545
町田,6926
小金井,2093
小平,2893
日野,2766
東村山,2093
国分寺,2055
国立,1098
福生,1124
狛江,1436
東大和,1186
清瀬,1020
東久留米,1812
武蔵村山,1049
多摩,2074
稲城,1471
羽村,815
あきる野,1110
西東京,4008
瑞穂,408
日の出,158
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28285
調査中,190
