千代田,1814
中央,5551
港,9821
新宿,17550
文京,5177
台東,6417
墨田,7059
江東,12966
品川,11277
目黒,10054
大田,18937
世田谷,27373
渋谷,9697
中野,11843
杉並,15331
豊島,10454
北,9151
荒川,5608
板橋,14248
練馬,17088
足立,17229
葛飾,12065
江戸川,17759
八王子,9518
立川,3191
武蔵野,3080
三鷹,3666
青梅,1634
府中,4269
昭島,1804
調布,4533
町田,6882
小金井,2084
小平,2881
日野,2756
東村山,2083
国分寺,2048
国立,1093
福生,1107
狛江,1430
東大和,1178
清瀬,1011
東久留米,1805
武蔵村山,1040
多摩,2065
稲城,1460
羽村,809
あきる野,1104
西東京,3991
瑞穂,403
日の出,157
檜原,12
奥多摩,54
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28053
調査中,190
