千代田,1764
中央,5475
港,9715
新宿,17190
文京,5088
台東,6278
墨田,6930
江東,12756
品川,10913
目黒,9886
大田,18560
世田谷,26873
渋谷,9551
中野,11672
杉並,15105
豊島,10210
北,8937
荒川,5512
板橋,13937
練馬,16752
足立,16782
葛飾,11754
江戸川,17356
八王子,9301
立川,3113
武蔵野,3001
三鷹,3589
青梅,1565
府中,4125
昭島,1748
調布,4449
町田,6725
小金井,2043
小平,2819
日野,2687
東村山,2011
国分寺,1996
国立,1065
福生,1043
狛江,1411
東大和,1138
清瀬,979
東久留米,1760
武蔵村山,1012
多摩,2026
稲城,1417
羽村,763
あきる野,1060
西東京,3909
瑞穂,382
日の出,154
檜原,12
奥多摩,54
大島,67
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,27279
調査中,186
