千代田,6784
中央,20116
港,31205
新宿,45398
文京,20956
台東,20886
墨田,26715
江東,49868
品川,43106
目黒,31993
大田,73458
世田谷,94591
渋谷,29028
中野,37022
杉並,53630
豊島,31639
北,35234
荒川,22390
板橋,55594
練馬,69004
足立,67016
葛飾,46430
江戸川,73393
八王子,42757
立川,13664
武蔵野,12061
三鷹,15239
青梅,7490
府中,20521
昭島,8676
調布,18960
町田,29854
小金井,9149
小平,13502
日野,13926
東村山,9638
国分寺,9708
国立,5096
福生,4295
狛江,6831
東大和,5564
清瀬,4333
東久留米,8220
武蔵村山,5635
多摩,9257
稲城,7073
羽村,3743
あきる野,5016
西東京,16505
瑞穂,2081
日の出,1181
檜原,68
奥多摩,175
大島,202
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,120
青ヶ島,0
小笠原,25
都外,104688
調査中,1112
