千代田,6731
中央,20027
港,31088
新宿,45260
文京,20849
台東,20792
墨田,26606
江東,49669
品川,42957
目黒,31873
大田,73207
世田谷,94190
渋谷,28918
中野,36898
杉並,53483
豊島,31505
北,35097
荒川,22301
板橋,55453
練馬,68739
足立,66744
葛飾,46276
江戸川,73156
八王子,42581
立川,13625
武蔵野,12016
三鷹,15195
青梅,7458
府中,20444
昭島,8650
調布,18858
町田,29716
小金井,9113
小平,13429
日野,13900
東村山,9599
国分寺,9669
国立,5078
福生,4280
狛江,6804
東大和,5543
清瀬,4312
東久留米,8182
武蔵村山,5604
多摩,9227
稲城,7050
羽村,3730
あきる野,4987
西東京,16449
瑞穂,2075
日の出,1171
檜原,68
奥多摩,175
大島,202
利島,1
新島,29
神津島,51
三宅,18
御蔵島,13
八丈,120
青ヶ島,0
小笠原,25
都外,104159
調査中,1112
