千代田,5912
中央,18065
港,28308
新宿,41473
文京,18669
台東,18924
墨田,24058
江東,44587
品川,38510
目黒,28759
大田,66006
世田谷,84687
渋谷,26391
中野,33684
杉並,48016
豊島,28760
北,31013
荒川,20177
板橋,49967
練馬,61751
足立,60384
葛飾,41775
江戸川,66761
八王子,38780
立川,12330
武蔵野,10758
三鷹,13700
青梅,6633
府中,18391
昭島,7760
調布,16816
町田,26667
小金井,8031
小平,11829
日野,12535
東村山,8550
国分寺,8516
国立,4513
福生,3896
狛江,6003
東大和,5035
清瀬,3851
東久留米,7152
武蔵村山,5142
多摩,8387
稲城,6218
羽村,3263
あきる野,4350
西東京,14801
瑞穂,1864
日の出,1053
檜原,66
奥多摩,170
大島,187
利島,1
新島,23
神津島,49
三宅,17
御蔵島,2
八丈,119
青ヶ島,0
小笠原,22
都外,93469
調査中,1047
