千代田,6937
中央,20682
港,32004
新宿,46270
文京,21588
台東,21408
墨田,27273
江東,51241
品川,44193
目黒,32659
大田,75071
世田谷,96943
渋谷,29722
中野,37808
杉並,54827
豊島,32444
北,36114
荒川,22859
板橋,56781
練馬,70640
足立,68761
葛飾,47353
江戸川,74884
八王子,43615
立川,13963
武蔵野,12388
三鷹,15557
青梅,7695
府中,21064
昭島,9025
調布,19489
町田,30661
小金井,9327
小平,13932
日野,14233
東村山,9848
国分寺,9981
国立,5241
福生,4391
狛江,6960
東大和,5709
清瀬,4455
東久留米,8427
武蔵村山,5777
多摩,9496
稲城,7278
羽村,3845
あきる野,5165
西東京,16934
瑞穂,2144
日の出,1211
檜原,69
奥多摩,182
大島,206
利島,1
新島,30
神津島,61
三宅,18
御蔵島,13
八丈,121
青ヶ島,0
小笠原,49
都外,107527
調査中,1115
