千代田,1827
中央,5593
港,9899
新宿,17681
文京,5208
台東,6462
墨田,7110
江東,13062
品川,11389
目黒,10112
大田,19085
世田谷,27542
渋谷,9780
中野,11925
杉並,15418
豊島,10538
北,9256
荒川,5668
板橋,14384
練馬,17247
足立,17470
葛飾,12247
江戸川,18013
八王子,9651
立川,3219
武蔵野,3112
三鷹,3687
青梅,1658
府中,4314
昭島,1844
調布,4565
町田,6963
小金井,2102
小平,2913
日野,2779
東村山,2103
国分寺,2060
国立,1101
福生,1135
狛江,1439
東大和,1193
清瀬,1025
東久留米,1815
武蔵村山,1054
多摩,2081
稲城,1475
羽村,821
あきる野,1124
西東京,4030
瑞穂,409
日の出,159
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28489
調査中,183
