千代田,1834
中央,5623
港,9917
新宿,17731
文京,5234
台東,6499
墨田,7137
江東,13113
品川,11448
目黒,10135
大田,19131
世田谷,27615
渋谷,9807
中野,11962
杉並,15449
豊島,10590
北,9296
荒川,5687
板橋,14424
練馬,17314
足立,17549
葛飾,12305
江戸川,18114
八王子,9674
立川,3231
武蔵野,3119
三鷹,3698
青梅,1664
府中,4322
昭島,1855
調布,4579
町田,6998
小金井,2111
小平,2919
日野,2795
東村山,2112
国分寺,2065
国立,1102
福生,1139
狛江,1445
東大和,1199
清瀬,1032
東久留米,1824
武蔵村山,1056
多摩,2094
稲城,1484
羽村,840
あきる野,1132
西東京,4058
瑞穂,409
日の出,165
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28678
調査中,183
