千代田,1846
中央,5664
港,9969
新宿,18459
文京,5321
台東,6545
墨田,7234
江東,13187
品川,12023
目黒,10187
大田,19323
世田谷,27755
渋谷,9866
中野,12050
杉並,15546
豊島,10698
北,9421
荒川,5707
板橋,14479
練馬,17607
足立,17776
葛飾,12381
江戸川,18201
八王子,9817
立川,3242
武蔵野,3161
三鷹,3717
青梅,1667
府中,4361
昭島,1853
調布,4602
町田,7094
小金井,2170
小平,2934
日野,2830
東村山,2118
国分寺,2072
国立,1103
福生,1140
狛江,1461
東大和,1203
清瀬,1040
東久留米,1839
武蔵村山,1057
多摩,2107
稲城,1499
羽村,841
あきる野,1134
西東京,4082
瑞穂,410
日の出,166
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29261
調査中,185
