千代田,1831
中央,5607
港,9917
新宿,17716
文京,5225
台東,6491
墨田,7134
江東,13099
品川,11430
目黒,10125
大田,19121
世田谷,27600
渋谷,9797
中野,11950
杉並,15436
豊島,10577
北,9284
荒川,5680
板橋,14411
練馬,17290
足立,17530
葛飾,12291
江戸川,18075
八王子,9665
立川,3225
武蔵野,3116
三鷹,3696
青梅,1659
府中,4321
昭島,1852
調布,4579
町田,6982
小金井,2109
小平,2916
日野,2785
東村山,2110
国分寺,2061
国立,1102
福生,1139
狛江,1445
東大和,1196
清瀬,1032
東久留米,1819
武蔵村山,1056
多摩,2089
稲城,1481
羽村,829
あきる野,1131
西東京,4051
瑞穂,409
日の出,165
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28618
調査中,182
