千代田,1829
中央,5601
港,9912
新宿,17709
文京,5218
台東,6485
墨田,7116
江東,13088
品川,11412
目黒,10121
大田,19113
世田谷,27586
渋谷,9792
中野,11943
杉並,15432
豊島,10573
北,9273
荒川,5675
板橋,14404
練馬,17280
足立,17516
葛飾,12282
江戸川,18058
八王子,9659
立川,3224
武蔵野,3115
三鷹,3691
青梅,1658
府中,4320
昭島,1851
調布,4579
町田,6978
小金井,2105
小平,2916
日野,2784
東村山,2109
国分寺,2060
国立,1102
福生,1138
狛江,1444
東大和,1196
清瀬,1031
東久留米,1817
武蔵村山,1056
多摩,2085
稲城,1480
羽村,824
あきる野,1129
西東京,4049
瑞穂,409
日の出,163
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,15
青ヶ島,0
小笠原,11
都外,28584
調査中,182
