千代田,4018
中央,12017
港,20118
新宿,31642
文京,11601
台東,12977
墨田,15321
江東,27746
品川,25163
目黒,20159
大田,40954
世田谷,54147
渋谷,18969
中野,23324
杉並,31104
豊島,19673
北,18544
荒川,13641
板橋,31822
練馬,36261
足立,36509
葛飾,25106
江戸川,40338
八王子,20874
立川,7084
武蔵野,6520
三鷹,8058
青梅,3459
府中,10036
昭島,4181
調布,9777
町田,15240
小金井,4518
小平,6699
日野,6322
東村山,4683
国分寺,4407
国立,2473
福生,2426
狛江,3309
東大和,2689
清瀬,2274
東久留米武蔵村山,3869
多摩,4585
稲城,3342
羽村,1739
あきる野,2407
西東京,8296
瑞穂,887
日の出,462
檜原,52
奥多摩,83
大島,100
利島,1
新島,17
神津島,5
三宅,16
御蔵島,2
八丈,98
青ヶ島,0
小笠原,18
都外,52676
調査中,840
