千代田,3870
中央,11434
港,19253
新宿,30780
文京,11087
台東,12432
墨田,14490
江東,26394
品川,23939
目黒,19356
大田,38711
世田谷,51716
渋谷,18306
中野,22468
杉並,29592
豊島,19048
北,17724
荒川,13018
板橋,30213
練馬,34261
足立,34689
葛飾,23959
江戸川,37870
八王子,19730
立川,6698
武蔵野,6180
三鷹,7542
青梅,3244
府中,9318
昭島,3980
調布,9221
町田,14435
小金井,4257
小平,6358
日野,5956
東村山,4431
国分寺,4121
国立,2303
福生,2289
狛江,3074
東大和,2524
清瀬,2174
東久留米武蔵村山,3663
多摩,4356
稲城,3102
羽村,1616
あきる野,2259
西東京,7896
瑞穂,824
日の出,432
檜原,49
奥多摩,79
大島,94
利島,1
新島,17
神津島,4
三宅,16
御蔵島,2
八丈,88
青ヶ島,0
小笠原,18
都外,50432
調査中,821
