千代田,4434
中央,13361
港,21964
新宿,33710
文京,13072
台東,14497
墨田,17398
江東,31200
品川,28100
目黒,22217
大田,46512
世田谷,60297
渋谷,20351
中野,25548
杉並,34673
豊島,21781
北,21001
荒川,15093
板橋,36058
練馬,41678
足立,41509
葛飾,28962
江戸川,46319
八王子,24225
立川,8131
武蔵野,7467
三鷹,9388
青梅,4020
府中,11937
昭島,4860
調布,11154
町田,17562
小金井,5199
小平,7747
日野,7410
東村山,5416
国分寺,5203
国立,2868
福生,2716
狛江,3923
東大和,3241
清瀬,2568
東久留米武蔵村山,4618
多摩,5421
稲城,3922
羽村,2003
あきる野,2690
西東京,9406
瑞穂,1081
日の出,531
檜原,54
奥多摩,114
大島,105
利島,1
新島,18
神津島,6
三宅,17
御蔵島,2
八丈,108
青ヶ島,0
小笠原,21
都外,61342
調査中,915
