千代田,1854
中央,5680
港,10032
新宿,18490
文京,5326
台東,6563
墨田,7254
江東,13211
品川,12053
目黒,10244
大田,19409
世田谷,27876
渋谷,9900
中野,12075
杉並,15579
豊島,10720
北,9464
荒川,5732
板橋,14515
練馬,17645
足立,17806
葛飾,12396
江戸川,18267
八王子,9841
立川,3251
武蔵野,3166
三鷹,3732
青梅,1668
府中,4372
昭島,1858
調布,4614
町田,7132
小金井,2176
小平,2942
日野,2836
東村山,2121
国分寺,2095
国立,1106
福生,1141
狛江,1467
東大和,1204
清瀬,1042
東久留米,1842
武蔵村山,1060
多摩,2112
稲城,1502
羽村,844
あきる野,1140
西東京,4087
瑞穂,412
日の出,167
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29350
調査中,186
