千代田,1852
中央,5675
港,10017
新宿,18484
文京,5324
台東,6557
墨田,7249
江東,13205
品川,12049
目黒,10237
大田,19389
世田谷,27847
渋谷,9894
中野,12069
杉並,15576
豊島,10714
北,9457
荒川,5725
板橋,14504
練馬,17639
足立,17798
葛飾,12394
江戸川,18256
八王子,9838
立川,3249
武蔵野,3165
三鷹,3730
青梅,1668
府中,4370
昭島,1856
調布,4608
町田,7129
小金井,2176
小平,2940
日野,2836
東村山,2119
国分寺,2093
国立,1105
福生,1141
狛江,1466
東大和,1204
清瀬,1042
東久留米,1840
武蔵村山,1059
多摩,2112
稲城,1502
羽村,842
あきる野,1138
西東京,4086
瑞穂,412
日の出,167
檜原,12
奥多摩,55
大島,72
利島,1
新島,14
神津島,2
三宅,13
御蔵島,2
八丈,16
青ヶ島,0
小笠原,12
都外,29331
調査中,186
