千代田,9548
中央,26540
港,42396
新宿,59095
文京,30668
台東,28546
墨田,37456
江東,70436
品川,59089
目黒,43476
大田,99157
世田谷,130768
渋谷,38421
中野,50030
杉並,72466
豊島,42662
北,47916
荒川,30834
板橋,74088
練馬,91506
足立,87675
葛飾,60140
江戸川,95965
八王子,55008
立川,18666
武蔵野,16491
三鷹,20958
青梅,9896
府中,27472
昭島,11736
調布,27023
町田,40663
小金井,12744
小平,18252
日野,18358
東村山,12671
国分寺,13078
国立,7062
福生,5637
狛江,9205
東大和,7814
清瀬,5782
東久留米,10876
武蔵村山,7495
多摩,12477
稲城,9146
羽村,4760
あきる野,6694
西東京,22380
瑞穂,2741
日の出,1522
檜原,95
奥多摩,243
大島,311
利島,14
新島,76
神津島,159
三宅,41
御蔵島,16
八丈,203
青ヶ島,0
小笠原,174
都外,132611
調査中,1310
