千代田,10380
中央,28239
港,45353
新宿,62945
文京,33467
台東,30580
墨田,40400
江東,76115
品川,63785
目黒,46555
大田,106696
世田谷,141272
渋谷,41146
中野,53670
杉並,77790
豊島,45806
北,50758
荒川,33520
板橋,79804
練馬,97832
足立,94438
葛飾,64400
江戸川,103067
八王子,58873
立川,20165
武蔵野,17982
三鷹,22833
青梅,10594
府中,29974
昭島,12686
調布,29571
町田,44302
小金井,14000
小平,19905
日野,19696
東村山,13722
国分寺,14102
国立,7637
福生,5894
狛江,9987
東大和,8521
清瀬,6402
東久留米,11985
武蔵村山,8094
多摩,13547
稲城,9989
羽村,5042
あきる野,7172
西東京,24338
瑞穂,2865
日の出,1613
檜原,105
奥多摩,252
大島,393
利島,17
新島,86
神津島,177
三宅,75
御蔵島,41
八丈,238
青ヶ島,1
小笠原,197
都外,142026
調査中,1447
