千代田,8894
中央,25123
港,39587
新宿,55560
文京,27972
台東,26382
墨田,34665
江東,65163
品川,54738
目黒,40450
大田,91346
世田谷,120973
渋谷,36152
中野,46492
杉並,67332
豊島,39735
北,44642
荒川,28344
板橋,69031
練馬,85380
足立,82783
葛飾,55898
江戸川,89684
八王子,51539
立川,17204
武蔵野,15321
三鷹,19344
青梅,9215
府中,25378
昭島,10875
調布,24851
町田,37796
小金井,11602
小平,16969
日野,16922
東村山,11792
国分寺,12158
国立,6606
福生,5324
狛江,8593
東大和,7074
清瀬,5342
東久留米,10165
武蔵村山,6789
多摩,11594
稲城,8681
羽村,4463
あきる野,6231
西東京,20792
瑞穂,2608
日の出,1453
檜原,78
奥多摩,225
大島,298
利島,14
新島,65
神津島,115
三宅,35
御蔵島,14
八丈,182
青ヶ島,0
小笠原,142
都外,126548
調査中,1237
