千代田,7945
中央,23117
港,35858
新宿,50986
文京,24482
台東,23737
墨田,30782
江東,57909
品川,49355
目黒,36390
大田,82741
世田谷,108641
渋谷,32804
中野,42115
杉並,60878
豊島,35984
北,40427
荒川,25431
板橋,63045
練馬,78128
足立,76739
葛飾,51739
江戸川,81935
八王子,48012
立川,15679
武蔵野,13838
三鷹,17340
青梅,8641
府中,23143
昭島,10104
調布,22045
町田,34532
小金井,10353
小平,15722
日野,15605
東村山,11008
国分寺,11213
国立,5925
福生,4926
狛江,7848
東大和,6488
清瀬,4912
東久留米,9474
武蔵村山,6386
多摩,10618
稲城,7946
羽村,4214
あきる野,5755
西東京,19057
瑞穂,2462
日の出,1365
檜原,71
奥多摩,215
大島,267
利島,5
新島,46
神津島,93
三宅,20
御蔵島,13
八丈,168
青ヶ島,0
小笠原,76
都外,120905
調査中,1173
