千代田,9719
中央,26939
港,42979
新宿,60092
文京,31340
台東,28986
墨田,38269
江東,71329
品川,60246
目黒,44186
大田,100764
世田谷,133188
渋谷,39174
中野,50911
杉並,73921
豊島,43349
北,48854
荒川,31574
板橋,75345
練馬,93235
足立,89502
葛飾,60979
江戸川,97749
八王子,55600
立川,19019
武蔵野,16815
三鷹,21349
青梅,10062
府中,28092
昭島,11952
調布,27564
町田,41569
小金井,13030
小平,18521
日野,18699
東村山,12864
国分寺,13280
国立,7218
福生,5695
狛江,9353
東大和,7982
清瀬,5899
東久留米,11055
武蔵村山,7631
多摩,12754
稲城,9385
羽村,4804
あきる野,6804
西東京,22699
瑞穂,2770
日の出,1549
檜原,96
奥多摩,244
大島,322
利島,15
新島,78
神津島,161
三宅,48
御蔵島,20
八丈,208
青ヶ島,0
小笠原,175
都外,134091
調査中,1334
