千代田,7994
中央,23221
港,36062
新宿,51217
文京,24667
台東,23822
墨田,30991
江東,58232
品川,49641
目黒,36609
大田,83126
世田谷,109191
渋谷,32924
中野,42313
杉並,61167
豊島,36198
北,40613
荒川,25581
板橋,63319
練馬,78454
足立,77032
葛飾,51959
江戸川,82354
八王子,48180
立川,15771
武蔵野,13899
三鷹,17412
青梅,8675
府中,23209
昭島,10140
調布,22123
町田,34692
小金井,10399
小平,15770
日野,15653
東村山,11041
国分寺,11253
国立,5953
福生,4960
狛江,7874
東大和,6510
清瀬,4930
東久留米,9505
武蔵村山,6401
多摩,10663
稲城,7970
羽村,4230
あきる野,5772
西東京,19125
瑞穂,2480
日の出,1380
檜原,71
奥多摩,215
大島,267
利島,5
新島,46
神津島,93
三宅,20
御蔵島,13
八丈,168
青ヶ島,0
小笠原,76
都外,121189
調査中,1173
