千代田,8236
中央,23846
港,37122
新宿,52414
文京,25484
台東,24518
墨田,31934
江東,59946
品川,50906
目黒,37746
大田,85241
世田谷,112154
渋谷,33741
中野,43344
杉並,62722
豊島,37134
北,41593
荒川,26241
板橋,64780
練馬,80301
足立,78469
葛飾,52979
江戸川,84139
八王子,48942
立川,16119
武蔵野,14284
三鷹,17945
青梅,8803
府中,23704
昭島,10318
調布,22780
町田,35483
小金井,10723
小平,16128
日野,15960
東村山,11257
国分寺,11471
国立,6120
福生,5081
狛江,8058
東大和,6629
清瀬,5024
東久留米,9696
武蔵村山,6472
多摩,10900
稲城,8201
羽村,4293
あきる野,5865
西東京,19606
瑞穂,2507
日の出,1389
檜原,71
奥多摩,217
大島,270
利島,14
新島,49
神津島,99
三宅,29
御蔵島,13
八丈,169
青ヶ島,0
小笠原,76
都外,122566
調査中,1181
