千代田,8484
中央,24526
港,37912
新宿,53539
文京,26312
台東,25183
墨田,32871
江東,61601
品川,52128
目黒,38656
大田,87170
世田谷,115297
渋谷,34632
中野,44500
杉並,64429
豊島,38036
北,42541
荒川,26959
板橋,66164
練馬,82065
足立,79874
葛飾,53957
江戸川,86027
八王子,49801
立川,16466
武蔵野,14611
三鷹,18442
青梅,8942
府中,24219
昭島,10478
調布,23463
町田,36239
小金井,11003
小平,16349
日野,16318
東村山,11419
国分寺,11703
国立,6286
福生,5177
狛江,8236
東大和,6777
清瀬,5136
東久留米,9842
武蔵村山,6573
多摩,11172
稲城,8382
羽村,4344
あきる野,5975
西東京,19968
瑞穂,2545
日の出,1413
檜原,73
奥多摩,220
大島,280
利島,14
新島,58
神津島,99
三宅,30
御蔵島,14
八丈,170
青ヶ島,0
小笠原,97
都外,124051
調査中,1194
