千代田,10790
中央,29134
港,46756
新宿,65032
文京,34573
台東,31853
墨田,41603
江東,80175
品川,66181
目黒,48127
大田,111101
世田谷,146307
渋谷,42560
中野,55628
杉並,81050
豊島,47456
北,52129
荒川,34653
板橋,82522
練馬,102074
足立,97262
葛飾,66258
江戸川,107106
八王子,61524
立川,21187
武蔵野,18697
三鷹,23674
青梅,11057
府中,31295
昭島,13214
調布,30727
町田,46074
小金井,14583
小平,20661
日野,20680
東村山,14189
国分寺,14713
国立,8004
福生,6130
狛江,10366
東大和,8944
清瀬,6681
東久留米,12387
武蔵村山,8432
多摩,14295
稲城,10456
羽村,5325
あきる野,7593
西東京,25136
瑞穂,3004
日の出,1670
檜原,111
奥多摩,287
大島,425
利島,21
新島,93
神津島,184
三宅,86
御蔵島,43
八丈,262
青ヶ島,3
小笠原,220
都外,147514
調査中,1507
