千代田,8985
中央,25190
港,40018
新宿,56111
文京,28314
台東,26701
墨田,35060
江東,66110
品川,55347
目黒,40940
大田,92320
世田谷,122095
渋谷,36291
中野,47006
杉並,68146
豊島,40195
北,45138
荒川,28683
板橋,69824
練馬,86072
足立,83725
葛飾,56402
江戸川,90447
八王子,52084
立川,17331
武蔵野,15476
三鷹,19606
青梅,9305
府中,25637
昭島,10929
調布,25187
町田,38259
小金井,11753
小平,17188
日野,17092
東村山,11952
国分寺,12258
国立,6652
福生,5361
狛江,8673
東大和,7155
清瀬,5438
東久留米,10325
武蔵村山,6846
多摩,11723
稲城,8750
羽村,4500
あきる野,6299
西東京,21110
瑞穂,2627
日の出,1465
檜原,78
奥多摩,227
大島,299
利島,14
新島,65
神津島,122
三宅,35
御蔵島,14
八丈,182
青ヶ島,0
小笠原,151
都外,127211
調査中,1251
