千代田,11003
中央,29520
港,47437
新宿,66019
文京,35170
台東,32327
墨田,42117
江東,81595
品川,67245
目黒,48848
大田,113163
世田谷,148564
渋谷,43017
中野,56325
杉並,81862
豊島,48259
北,52999
荒川,35314
板橋,83891
練馬,104052
足立,98191
葛飾,67487
江戸川,108932
八王子,62117
立川,21523
武蔵野,18988
三鷹,24035
青梅,11233
府中,31873
昭島,13449
調布,31242
町田,46891
小金井,14860
小平,20989
日野,20926
東村山,14429
国分寺,14915
国立,8146
福生,6222
狛江,10530
東大和,9091
清瀬,6782
東久留米,12640
武蔵村山,8556
多摩,14447
稲城,10691
羽村,5399
あきる野,7747
西東京,25564
瑞穂,3052
日の出,1687
檜原,114
奥多摩,298
大島,449
利島,22
新島,100
神津島,184
三宅,94
御蔵島,44
八丈,268
青ヶ島,3
小笠原,234
都外,150484
調査中,1537
